week_start,sku,region,forecast_cases,target_inventory_cases,opening_inventory_cases,required_production_cases
2025-08-11,OR1000,Central,238.80434,487.0833333333333,389.6666666666667,336.2210066666666
2025-08-11,OR1000,East,232.7116266666667,449.0,359.20000000000005,322.51162666666664
2025-08-11,OR1000,North,243.48422333333332,508.6666666666667,406.9333333333334,345.2175566666666
2025-08-11,OR1000,South,285.2480683333333,704.8333333333334,563.8666666666667,426.214735
2025-08-11,OR1000,West,280.54937416666667,679.1666666666666,543.3333333333334,416.3827074999999
2025-08-11,OR500,Central,153.5008675,341.7916666666667,273.43333333333334,221.85920083333332
2025-08-11,OR500,East,161.43887,316.75,253.4,224.78887
2025-08-11,OR500,North,175.71103458333334,359.5,287.6,247.61103458333332
2025-08-11,OR500,South,187.01311916666666,481.125,384.90000000000003,283.23811916666665
2025-08-11,OR500,West,201.79386083333333,480.3333333333333,384.26666666666665,297.8605275
2025-08-11,WT1000,Central,529.2492108333333,1165.6666666666667,932.5333333333334,762.3825441666667
2025-08-11,WT1000,East,526.6306325,1041.3333333333333,833.0666666666666,734.8972991666667
2025-08-11,WT1000,North,550.4057241666667,1143.6666666666667,914.9333333333334,779.1390575
2025-08-11,WT1000,South,587.56545,1491.0833333333333,1192.8666666666666,885.7821166666665
2025-08-11,WT1000,West,582.7810833333333,1460.25,1168.2,874.8310833333333
2025-08-18,BB1000,Central,314.98074833333334,655.0833333333334,524.0666666666667,445.99741499999993
2025-08-18,BB1000,East,295.552095,592.75,474.20000000000005,414.10209499999996
2025-08-18,BB1000,North,329.5765891666667,691.3333333333334,553.0666666666667,467.8432558333333
2025-08-18,BB1000,South,337.8362475,900.3333333333334,720.2666666666668,517.9029141666666
2025-08-18,BB1000,West,379.14400166666667,892.5,714.0,557.6440016666666
2025-08-18,BB250,Central,157.492465,371.875,297.5,231.86746500000004
2025-08-18,BB250,East,172.69937249999998,346.5833333333333,277.26666666666665,242.0160391666666
2025-08-18,BB250,North,168.02796416666666,376.3333333333333,301.06666666666666,243.29463083333331
2025-08-18,BB250,South,203.24963250000002,506.7916666666667,405.4333333333334,304.6079658333333
2025-08-18,BB250,West,203.91653374999999,505.125,404.1,304.94153374999996
2025-08-18,BB500,Central,217.55632708333334,526.5833333333334,421.2666666666667,322.87299375000003
2025-08-18,BB500,East,253.64948958333332,505.875,404.70000000000005,354.8244895833333
2025-08-18,BB500,North,251.39641041666664,560.25,448.20000000000005,363.4464104166666
2025-08-18,BB500,South,301.7094925,718.875,575.1,445.4844925
2025-08-18,BB500,West,289.51206833333333,696.4583333333334,557.1666666666667,428.80373499999996
2025-08-18,EN250,Central,99.49569,228.625,182.9,145.22068999999996
2025-08-18,EN250,East,106.13723583333334,206.91666666666666,165.53333333333333,147.52056916666666
2025-08-18,EN250,North,110.86022708333333,232.625,186.10000000000002,157.3852270833333
2025-08-18,EN250,South,118.58826916666666,319.375,255.5,182.4632691666667
2025-08-18,EN250,West,129.42442916666667,308.1666666666667,246.53333333333336,191.05776250000002
2025-08-18,EN500,Central,66.46986791666667,163.375,130.70000000000002,99.14486791666664
2025-08-18,EN500,East,71.50600166666666,145.875,116.7,100.68100166666666
2025-08-18,EN500,North,76.6181275,169.875,135.9,110.59312750000001
2025-08-18,EN500,South,87.52952583333334,224.04166666666666,179.23333333333335,132.33785916666665
2025-08-18,EN500,West,88.90111166666667,218.20833333333334,174.5666666666667,132.5427783333333
2025-08-18,LM250,Central,127.37653041666667,288.4166666666667,230.73333333333335,185.05986374999998
2025-08-18,LM250,East,129.57174875,261.875,209.5,181.94674874999998
2025-08-18,LM250,North,131.84874833333333,296.375,237.10000000000002,191.1237483333333
2025-08-18,LM250,South,165.79993458333334,409.75,327.8,247.7499345833333
2025-08-18,LM250,West,157.39218208333332,396.875,317.5,236.7671820833333
2025-08-18,LM500,Central,179.87286916666667,404.125,323.3,260.69786916666664
2025-08-18,LM500,East,186.29366916666666,372.5833333333333,298.06666666666666,260.81033583333334
2025-08-18,LM500,North,206.04550083333334,436.7083333333333,349.3666666666667,293.3871674999999
2025-08-18,LM500,South,212.42814666666666,570.125,456.1,326.4531466666666
2025-08-18,LM500,West,234.95336958333334,561.2083333333334,448.9666666666667,347.19503625000004
2025-08-18,OR1000,Central,208.87160749999998,487.0833333333333,389.6666666666667,306.28827416666655
2025-08-18,OR1000,East,228.54056333333332,449.0,359.20000000000005,318.3405633333333
2025-08-18,OR1000,North,236.23833916666666,508.6666666666667,406.9333333333334,337.97167249999995
2025-08-18,OR1000,South,273.9709075,704.8333333333334,563.8666666666667,414.93757416666665
2025-08-18,OR1000,West,276.08808,679.1666666666666,543.3333333333334,411.92141333333325
2025-08-18,OR500,Central,157.54045416666668,341.7916666666667,273.43333333333334,225.89878750000003
2025-08-18,OR500,East,159.76226875,316.75,253.4,223.11226874999997
2025-08-18,OR500,North,168.97341166666666,359.5,287.6,240.87341166666658
2025-08-18,OR500,South,181.152375,481.125,384.90000000000003,277.377375
2025-08-18,OR500,West,201.35812041666668,480.3333333333333,384.26666666666665,297.4247870833333
2025-08-18,WT1000,Central,512.7344075,1165.6666666666667,932.5333333333334,745.8677408333332
2025-08-18,WT1000,East,506.4866125,1041.3333333333333,833.0666666666666,714.7532791666667
2025-08-18,WT1000,North,519.9236341666667,1143.6666666666667,914.9333333333334,748.6569675000001
2025-08-18,WT1000,South,567.5852125,1491.0833333333333,1192.8666666666666,865.8018791666666
2025-08-18,WT1000,West,606.6572658333333,1460.25,1168.2,898.7072658333334
2025-08-25,BB1000,Central,299.5880066666667,655.0833333333334,524.0666666666667,430.6046733333334
2025-08-25,BB1000,East,293.7938958333333,592.75,474.20000000000005,412.34389583333325
2025-08-25,BB1000,North,351.60037666666665,691.3333333333334,553.0666666666667,489.8670433333333
2025-08-25,BB1000,South,338.397315,900.3333333333334,720.2666666666668,518.4639816666667
2025-08-25,BB1000,West,378.48512916666664,892.5,714.0,556.9851291666666
2025-08-25,BB250,Central,165.474005,371.875,297.5,239.84900500000003
2025-08-25,BB250,East,177.86272333333332,346.5833333333333,277.26666666666665,247.17939
2025-08-25,BB250,North,168.446855,376.3333333333333,301.06666666666666,243.71352166666662
2025-08-25,BB250,South,203.97331125,506.7916666666667,405.4333333333334,305.3316445833333
2025-08-25,BB250,West,210.09649041666668,505.125,404.1,311.1214904166667
2025-08-25,BB500,Central,213.08412083333332,526.5833333333334,421.2666666666667,318.4007874999999
2025-08-25,BB500,East,237.35567333333333,505.875,404.70000000000005,338.5306733333333
2025-08-25,BB500,North,271.82883208333334,560.25,448.20000000000005,383.87883208333324
2025-08-25,BB500,South,287.37967041666667,718.875,575.1,431.1546704166666
2025-08-25,BB500,West,283.01771125,696.4583333333334,557.1666666666667,422.30937791666656
2025-08-25,EN250,Central,98.01776833333334,228.625,182.9,143.74276833333332
2025-08-25,EN250,East,103.11195624999999,206.91666666666666,165.53333333333333,144.49528958333335
2025-08-25,EN250,North,107.84054208333333,232.625,186.10000000000002,154.3655420833333
2025-08-25,EN250,South,119.10307958333334,319.375,255.5,182.97807958333334
2025-08-25,EN250,West,123.89626708333333,308.1666666666667,246.53333333333336,185.52960041666665
2025-08-25,EN500,Central,69.02074875,163.375,130.70000000000002,101.69574874999998
2025-08-25,EN500,East,74.4539825,145.875,116.7,103.62898249999999
2025-08-25,EN500,North,77.00609958333334,169.875,135.9,110.98109958333333
2025-08-25,EN500,South,84.597305,224.04166666666666,179.23333333333335,129.4056383333333
2025-08-25,EN500,West,87.11018416666667,218.20833333333334,174.5666666666667,130.7518508333333
2025-08-25,LM250,Central,125.91484166666667,288.4166666666667,230.73333333333335,183.59817500000003
2025-08-25,LM250,East,126.93719208333334,261.875,209.5,179.31219208333334
2025-08-25,LM250,North,129.05117125,296.375,237.10000000000002,188.32617125000002
2025-08-25,LM250,South,162.51831208333334,409.75,327.8,244.46831208333327
2025-08-25,LM250,West,166.92206583333333,396.875,317.5,246.29706583333336
2025-08-25,LM500,Central,171.11249958333335,404.125,323.3,251.93749958333336
2025-08-25,LM500,East,181.72234875,372.5833333333333,298.06666666666666,256.23901541666663
2025-08-25,LM500,North,208.8519375,436.7083333333333,349.3666666666667,296.19360416666666
2025-08-25,LM500,South,215.78983708333334,570.125,456.1,329.8148370833334
2025-08-25,LM500,West,226.80077875,561.2083333333334,448.9666666666667,339.0424454166666
2025-08-25,OR1000,Central,211.224065,487.0833333333333,389.6666666666667,308.6407316666667
2025-08-25,OR1000,East,219.35610416666668,449.0,359.20000000000005,309.15610416666664
2025-08-25,OR1000,North,244.88149750000002,508.6666666666667,406.9333333333334,346.6148308333334
2025-08-25,OR1000,South,264.3734816666667,704.8333333333334,563.8666666666667,405.34014833333333
2025-08-25,OR1000,West,274.37502416666666,679.1666666666666,543.3333333333334,410.2083574999999
2025-08-25,OR500,Central,154.39255,341.7916666666667,273.43333333333334,222.75088333333332
2025-08-25,OR500,East,157.6170375,316.75,253.4,220.96703750000003
2025-08-25,OR500,North,165.24706208333333,359.5,287.6,237.14706208333325
2025-08-25,OR500,South,180.77454,481.125,384.90000000000003,276.99953999999997
2025-08-25,OR500,West,192.96592166666667,480.3333333333333,384.26666666666665,289.03258833333336
2025-08-25,WT1000,Central,473.50045166666666,1165.6666666666667,932.5333333333334,706.6337849999999
2025-08-25,WT1000,East,500.21100333333334,1041.3333333333333,833.0666666666666,708.47767
2025-08-25,WT1000,North,552.3014499999999,1143.6666666666667,914.9333333333334,781.0347833333333
2025-08-25,WT1000,South,605.2326958333333,1491.0833333333333,1192.8666666666666,903.4493624999998
2025-08-25,WT1000,West,624.24585,1460.25,1168.2,916.2958500000002
2025-09-01,BB1000,Central,291.4508,655.0833333333334,524.0666666666667,422.4674666666666
2025-09-01,BB1000,East,289.88652,592.75,474.20000000000005,408.43652
2025-09-01,BB1000,North,324.8152641666667,691.3333333333334,553.0666666666667,463.08193083333333
2025-09-01,BB1000,South,350.9760975,900.3333333333334,720.2666666666668,531.0427641666666
2025-09-01,BB1000,West,372.23238416666663,892.5,714.0,550.7323841666666
2025-09-01,BB250,Central,152.57775625,371.875,297.5,226.95275625
2025-09-01,BB250,East,178.310335,346.5833333333333,277.26666666666665,247.62700166666673
2025-09-01,BB250,North,173.43643583333332,376.3333333333333,301.06666666666666,248.70310249999994
2025-09-01,BB250,South,196.00494583333332,506.7916666666667,405.4333333333334,297.36327916666664
2025-09-01,BB250,West,203.30904833333335,505.125,404.1,304.33404833333327
2025-09-01,BB500,Central,217.64036166666665,526.5833333333334,421.2666666666667,322.9570283333333
2025-09-01,BB500,East,233.59144041666667,505.875,404.70000000000005,334.7664404166667
2025-09-01,BB500,North,259.93496375,560.25,448.20000000000005,371.9849637499999
2025-09-01,BB500,South,262.71138583333334,718.875,575.1,406.4863858333333
2025-09-01,BB500,West,284.988265,696.4583333333334,557.1666666666667,424.2799316666667
2025-09-01,EN250,Central,99.33228791666667,228.625,182.9,145.0572879166667
2025-09-01,EN250,East,104.06656,206.91666666666666,165.53333333333333,145.44989333333334
2025-09-01,EN250,North,109.30084041666666,232.625,186.10000000000002,155.82584041666667
2025-09-01,EN250,South,120.49114208333334,319.375,255.5,184.36614208333333
2025-09-01,EN250,West,126.6004075,308.1666666666667,246.53333333333336,188.23374083333334
2025-09-01,EN500,Central,76.04323333333333,163.375,130.70000000000002,108.7182333333333
2025-09-01,EN500,East,75.12986083333334,145.875,116.7,104.30486083333334
2025-09-01,EN500,North,80.05797291666667,169.875,135.9,114.03297291666667
2025-09-01,EN500,South,83.18058291666667,224.04166666666666,179.23333333333335,127.98891624999999
2025-09-01,EN500,West,87.80718958333333,218.20833333333334,174.5666666666667,131.44885624999998
2025-09-01,LM250,Central,120.80045666666666,288.4166666666667,230.73333333333335,178.48379
2025-09-01,LM250,East,129.06387541666666,261.875,209.5,181.43887541666663
2025-09-01,LM250,North,134.70285166666667,296.375,237.10000000000002,193.97785166666665
2025-09-01,LM250,South,156.93182625,409.75,327.8,238.88182624999996
2025-09-01,LM250,West,179.85829041666668,396.875,317.5,259.2332904166667
2025-09-01,LM500,Central,176.08209958333333,404.125,323.3,256.90709958333326
2025-09-01,LM500,East,180.06129958333332,372.5833333333333,298.06666666666666,254.57796624999997
2025-09-01,LM500,North,198.41722875,436.7083333333333,349.3666666666667,285.75889541666663
2025-09-01,LM500,South,212.34550833333333,570.125,456.1,326.3705083333333
2025-09-01,LM500,West,241.36646375,561.2083333333334,448.9666666666667,353.60813041666665
2025-09-01,OR1000,Central,204.133145,487.0833333333333,389.6666666666667,301.5498116666666
2025-09-01,OR1000,East,225.00325750000002,449.0,359.20000000000005,314.8032575
2025-09-01,OR1000,North,231.74688,508.6666666666667,406.9333333333334,333.48021333333327
2025-09-01,OR1000,South,274.3771275,704.8333333333334,563.8666666666667,415.3437941666667
2025-09-01,OR1000,West,270.078645,679.1666666666666,543.3333333333334,405.9119783333332
2025-09-01,OR500,Central,153.63181,341.7916666666667,273.43333333333334,221.99014333333338
2025-09-01,OR500,East,159.08427583333332,316.75,253.4,222.43427583333332
2025-09-01,OR500,North,161.12895166666667,359.5,287.6,233.02895166666667
2025-09-01,OR500,South,189.58861208333335,481.125,384.90000000000003,285.81361208333334
2025-09-01,OR500,West,191.05866041666667,480.3333333333333,384.26666666666665,287.12532708333333
2025-09-01,WT1000,Central,480.24314166666665,1165.6666666666667,932.5333333333334,713.3764749999999
2025-09-01,WT1000,East,549.0572983333334,1041.3333333333333,833.0666666666666,757.323965
2025-09-01,WT1000,North,539.09281,1143.6666666666667,914.9333333333334,767.8261433333332
2025-09-01,WT1000,South,574.7788733333333,1491.0833333333333,1192.8666666666666,872.9955400000001
2025-09-01,WT1000,West,587.008605,1460.25,1168.2,879.058605
2025-09-08,BB1000,Central,290.4472866666667,655.0833333333334,524.0666666666667,421.4639533333333
2025-09-08,BB1000,East,288.28954166666665,592.75,474.20000000000005,406.8395416666666
2025-09-08,BB1000,North,336.95535333333333,691.3333333333334,553.0666666666667,475.22202000000004
2025-09-08,BB1000,South,348.6658033333333,900.3333333333334,720.2666666666668,528.73247
2025-09-08,BB1000,West,361.88893,892.5,714.0,540.3889300000001
2025-09-08,BB250,Central,154.21933166666668,371.875,297.5,228.59433166666668
2025-09-08,BB250,East,168.90505,346.5833333333333,277.26666666666665,238.22171666666668
2025-09-08,BB250,North,178.82736125,376.3333333333333,301.06666666666666,254.09402791666668
2025-09-08,BB250,South,196.14400625,506.7916666666667,405.4333333333334,297.5023395833333
2025-09-08,BB250,West,204.21216,505.125,404.1,305.23716
2025-09-08,BB500,Central,232.59471625,526.5833333333334,421.2666666666667,337.9113829166667
2025-09-08,BB500,East,239.30115999999998,505.875,404.70000000000005,340.47615999999994
2025-09-08,BB500,North,272.85382333333337,560.25,448.20000000000005,384.9038233333333
2025-09-08,BB500,South,270.59692291666664,718.875,575.1,414.3719229166667
2025-09-08,BB500,West,283.84174541666664,696.4583333333334,557.1666666666667,423.13341208333327
2025-09-08,EN250,Central,98.32085708333334,228.625,182.9,144.04585708333335
2025-09-08,EN250,East,100.46766916666667,206.91666666666666,165.53333333333333,141.85100250000002
2025-09-08,EN250,North,115.04003541666667,232.625,186.10000000000002,161.56503541666666
2025-09-08,EN250,South,117.82300375,319.375,255.5,181.69800375
2025-09-08,EN250,West,131.17016083333334,308.1666666666667,246.53333333333336,192.80349416666667
2025-09-08,EN500,Central,71.272555,163.375,130.70000000000002,103.947555
2025-09-08,EN500,East,71.461765,145.875,116.7,100.63676500000001
2025-09-08,EN500,North,78.12871916666667,169.875,135.9,112.10371916666665
2025-09-08,EN500,South,83.10278,224.04166666666666,179.23333333333335,127.91111333333333
2025-09-08,EN500,West,87.0813775,218.20833333333334,174.5666666666667,130.72304416666665
2025-09-08,LM250,Central,126.08275833333333,288.4166666666667,230.73333333333335,183.76609166666668
2025-09-08,LM250,East,126.17026125,261.875,209.5,178.54526125
2025-09-08,LM250,North,134.47057083333334,296.375,237.10000000000002,193.74557083333332
2025-09-08,LM250,South,164.81387583333333,409.75,327.8,246.76387583333332
2025-09-08,LM250,West,168.92825916666666,396.875,317.5,248.30325916666663
2025-09-08,LM500,Central,168.02434125,404.125,323.3,248.84934125
2025-09-08,LM500,East,178.46292625,372.5833333333333,298.06666666666666,252.9795929166666
2025-09-08,LM500,North,199.98427708333332,436.7083333333333,349.3666666666667,287.32594374999996
2025-09-08,LM500,South,238.92657166666666,570.125,456.1,352.9515716666666
2025-09-08,LM500,West,225.69654541666668,561.2083333333334,448.9666666666667,337.9382120833334
2025-09-08,OR1000,Central,210.27220583333332,487.0833333333333,389.6666666666667,307.68887249999995
2025-09-08,OR1000,East,216.80479666666668,449.0,359.20000000000005,306.60479666666663
2025-09-08,OR1000,North,251.61569583333332,508.6666666666667,406.9333333333334,353.3490291666666
2025-09-08,OR1000,South,252.2350025,704.8333333333334,563.8666666666667,393.20166916666665
2025-09-08,OR1000,West,271.2198558333333,679.1666666666666,543.3333333333334,407.0531891666666
2025-09-08,OR500,Central,147.91236750000002,341.7916666666667,273.43333333333334,216.27070083333336
2025-09-08,OR500,East,153.30571333333333,316.75,253.4,216.6557133333333
2025-09-08,OR500,North,162.11832666666666,359.5,287.6,234.01832666666667
2025-09-08,OR500,South,202.5219225,481.125,384.90000000000003,298.7469224999999
2025-09-08,OR500,West,189.8382725,480.3333333333333,384.26666666666665,285.9049391666666
2025-09-08,WT1000,Central,499.151945,1165.6666666666667,932.5333333333334,732.2852783333334
2025-09-08,WT1000,East,527.3159616666667,1041.3333333333333,833.0666666666666,735.5826283333333
2025-09-08,WT1000,North,540.1321875,1143.6666666666667,914.9333333333334,768.8655208333334
2025-09-08,WT1000,South,579.0532816666666,1491.0833333333333,1192.8666666666666,877.2699483333333
2025-09-08,WT1000,West,589.1090766666666,1460.25,1168.2,881.1590766666666
2025-09-15,BB1000,Central,282.6759191666667,655.0833333333334,524.0666666666667,413.6925858333333
2025-09-15,BB1000,East,295.09462916666666,592.75,474.20000000000005,413.6446291666666
2025-09-15,BB1000,North,321.85825083333333,691.3333333333334,553.0666666666667,460.1249174999999
2025-09-15,BB1000,South,354.22138,900.3333333333334,720.2666666666668,534.2880466666667
2025-09-15,BB1000,West,375.9940408333333,892.5,714.0,554.4940408333332
2025-09-15,BB250,Central,157.73069541666666,371.875,297.5,232.10569541666666
2025-09-15,BB250,East,171.80013125,346.5833333333333,277.26666666666665,241.11679791666666
2025-09-15,BB250,North,173.72023875000002,376.3333333333333,301.06666666666666,248.98690541666673
2025-09-15,BB250,South,190.23420791666666,506.7916666666667,405.4333333333334,291.59254124999995
2025-09-15,BB250,West,212.12202000000002,505.125,404.1,313.14702
2025-09-15,BB500,Central,220.3349575,526.5833333333334,421.2666666666667,325.65162416666664
2025-09-15,BB500,East,237.21809375,505.875,404.70000000000005,338.39309374999993
2025-09-15,BB500,North,279.71413291666664,560.25,448.20000000000005,391.76413291666654
2025-09-15,BB500,South,270.21425416666665,718.875,575.1,413.9892541666667
2025-09-15,BB500,West,292.4116575,696.4583333333334,557.1666666666667,431.70332416666656
2025-09-15,EN250,Central,100.94505666666667,228.625,182.9,146.67005666666668
2025-09-15,EN250,East,100.47336875,206.91666666666666,165.53333333333333,141.85670208333332
2025-09-15,EN250,North,109.55497416666667,232.625,186.10000000000002,156.07997416666666
2025-09-15,EN250,South,129.00532791666666,319.375,255.5,192.88032791666666
2025-09-15,EN250,West,128.63121125,308.1666666666667,246.53333333333336,190.26454458333336
2025-09-15,EN500,Central,71.08723125,163.375,130.70000000000002,103.76223124999999
2025-09-15,EN500,East,72.55707916666667,145.875,116.7,101.73207916666665
2025-09-15,EN500,North,79.22465958333333,169.875,135.9,113.19965958333333
2025-09-15,EN500,South,87.44157583333333,224.04166666666666,179.23333333333335,132.2499091666666
2025-09-15,EN500,West,86.97403833333334,218.20833333333334,174.5666666666667,130.61570499999996
2025-09-15,LM250,Central,127.02241041666667,288.4166666666667,230.73333333333335,184.70574375
2025-09-15,LM250,East,127.09034791666666,261.875,209.5,179.46534791666664
2025-09-15,LM250,North,135.23455166666668,296.375,237.10000000000002,194.50955166666665
2025-09-15,LM250,South,154.97303791666667,409.75,327.8,236.92303791666671
2025-09-15,LM250,West,170.0302175,396.875,317.5,249.40521749999994
2025-09-15,LM500,Central,167.29480333333333,404.125,323.3,248.11980333333332
2025-09-15,LM500,East,179.37475875,372.5833333333333,298.06666666666666,253.89142541666666
2025-09-15,LM500,North,200.88586750000002,436.7083333333333,349.3666666666667,288.2275341666667
2025-09-15,LM500,South,229.75921916666667,570.125,456.1,343.7842191666666
2025-09-15,LM500,West,235.88814208333332,561.2083333333334,448.9666666666667,348.12980874999994
2025-09-15,OR1000,Central,212.264075,487.0833333333333,389.6666666666667,309.6807416666666
2025-09-15,OR1000,East,239.34678083333333,449.0,359.20000000000005,329.1467808333333
2025-09-15,OR1000,North,244.508095,508.6666666666667,406.9333333333334,346.24142833333326
2025-09-15,OR1000,South,248.49648166666668,704.8333333333334,563.8666666666667,389.4631483333334
2025-09-15,OR1000,West,272.2922341666667,679.1666666666666,543.3333333333334,408.1255674999999
2025-09-15,OR500,Central,149.61695166666667,341.7916666666667,273.43333333333334,217.97528500000004
2025-09-15,OR500,East,163.65967458333333,316.75,253.4,227.0096745833333
2025-09-15,OR500,North,162.5297875,359.5,287.6,234.42978749999997
2025-09-15,OR500,South,189.65000625,481.125,384.90000000000003,285.8750062499999
2025-09-15,OR500,West,196.50030625,480.3333333333333,384.26666666666665,292.5669729166666
2025-09-15,WT1000,Central,488.12745583333333,1165.6666666666667,932.5333333333334,721.2607891666665
2025-09-15,WT1000,East,538.1467508333333,1041.3333333333333,833.0666666666666,746.4134174999999
2025-09-15,WT1000,North,540.9233591666666,1143.6666666666667,914.9333333333334,769.6566925
2025-09-15,WT1000,South,579.2304116666667,1491.0833333333333,1192.8666666666666,877.4470783333334
2025-09-15,WT1000,West,597.6442483333333,1460.25,1168.2,889.694248333333
2025-09-22,BB1000,Central,282.0869891666667,655.0833333333334,524.0666666666667,413.1036558333334
2025-09-22,BB1000,East,293.0282016666667,592.75,474.20000000000005,411.5782016666667
2025-09-22,BB1000,North,325.9245166666667,691.3333333333334,553.0666666666667,464.19118333333336
2025-09-22,BB1000,South,334.873475,900.3333333333334,720.2666666666668,514.9401416666666
2025-09-22,BB1000,West,353.68269083333337,892.5,714.0,532.1826908333333
2025-09-22,BB250,Central,173.66685875000002,371.875,297.5,248.04185875000007
2025-09-22,BB250,East,166.28787375000002,346.5833333333333,277.26666666666665,235.60454041666662
2025-09-22,BB250,North,176.77751708333335,376.3333333333333,301.06666666666666,252.04418374999995
2025-09-22,BB250,South,190.25577166666667,506.7916666666667,405.4333333333334,291.614105
2025-09-22,BB250,West,214.27374874999998,505.125,404.1,315.29874874999996
2025-09-22,BB500,Central,222.64786958333332,526.5833333333334,421.2666666666667,327.96453625
2025-09-22,BB500,East,241.53979833333332,505.875,404.70000000000005,342.7147983333333
2025-09-22,BB500,North,269.3624991666667,560.25,448.20000000000005,381.41249916666663
2025-09-22,BB500,South,294.1463758333333,718.875,575.1,437.9213758333333
2025-09-22,BB500,West,284.87742541666665,696.4583333333334,557.1666666666667,424.1690920833332
2025-09-22,EN250,Central,96.12702625,228.625,182.9,141.85202624999997
2025-09-22,EN250,East,107.59365666666667,206.91666666666666,165.53333333333333,148.97698999999997
2025-09-22,EN250,North,111.87247791666667,232.625,186.10000000000002,158.39747791666662
2025-09-22,EN250,South,122.42201833333333,319.375,255.5,186.2970183333333
2025-09-22,EN250,West,128.95144291666668,308.1666666666667,246.53333333333336,190.58477625
2025-09-22,EN500,Central,75.58791958333333,163.375,130.70000000000002,108.26291958333331
2025-09-22,EN500,East,73.38654458333333,145.875,116.7,102.56154458333332
2025-09-22,EN500,North,80.89432875,169.875,135.9,114.86932875
2025-09-22,EN500,South,88.32931083333334,224.04166666666666,179.23333333333335,133.13764416666663
2025-09-22,EN500,West,87.42526083333334,218.20833333333334,174.5666666666667,131.0669275
2025-09-22,LM250,Central,130.91210041666668,288.4166666666667,230.73333333333335,188.59543374999998
2025-09-22,LM250,East,128.74605624999998,261.875,209.5,181.12105624999998
2025-09-22,LM250,North,136.68013791666667,296.375,237.10000000000002,195.95513791666667
2025-09-22,LM250,South,158.13633833333333,409.75,327.8,240.08633833333334
2025-09-22,LM250,West,158.70523583333335,396.875,317.5,238.0802358333333
2025-09-22,LM500,Central,175.128475,404.125,323.3,255.95347499999997
2025-09-22,LM500,East,189.46312916666668,372.5833333333333,298.06666666666666,263.9797958333333
2025-09-22,LM500,North,199.16071708333334,436.7083333333333,349.3666666666667,286.5023837499999
2025-09-22,LM500,South,224.18618958333332,570.125,456.1,338.2111895833333
2025-09-22,LM500,West,223.65495791666666,561.2083333333334,448.9666666666667,335.8966245833333
2025-09-22,OR1000,Central,211.89058166666666,487.0833333333333,389.6666666666667,309.30724833333335
2025-09-22,OR1000,East,235.2928775,449.0,359.20000000000005,325.0928775
2025-09-22,OR1000,North,253.8408875,508.6666666666667,406.9333333333334,355.57422083333336
2025-09-22,OR1000,South,260.06375083333336,704.8333333333334,563.8666666666667,401.0304175
2025-09-22,OR1000,West,284.72991333333334,679.1666666666666,543.3333333333334,420.5632466666666
2025-09-22,OR500,Central,148.072465,341.7916666666667,273.43333333333334,216.43079833333337
2025-09-22,OR500,East,156.30180875,316.75,253.4,219.65180874999996
2025-09-22,OR500,North,160.85283875,359.5,287.6,232.75283875000002
2025-09-22,OR500,South,187.41202958333332,481.125,384.90000000000003,283.63702958333334
2025-09-22,OR500,West,189.35253666666665,480.3333333333333,384.26666666666665,285.41920333333337
2025-09-22,WT1000,Central,484.65504666666664,1165.6666666666667,932.5333333333334,717.7883799999998
2025-09-22,WT1000,East,509.56610416666666,1041.3333333333333,833.0666666666666,717.8327708333334
2025-09-22,WT1000,North,543.1135025,1143.6666666666667,914.9333333333334,771.8468358333334
2025-09-22,WT1000,South,597.0710208333334,1491.0833333333333,1192.8666666666666,895.2876875
2025-09-22,WT1000,West,661.8334483333333,1460.25,1168.2,953.8834483333333
2025-09-29,BB1000,Central,286.0079783333333,655.0833333333334,524.0666666666667,417.02464499999996
2025-09-29,BB1000,East,305.4637216666667,592.75,474.20000000000005,424.0137216666667
2025-09-29,BB1000,North,320.3968233333333,691.3333333333334,553.0666666666667,458.66349
2025-09-29,BB1000,South,354.83165,900.3333333333334,720.2666666666668,534.8983166666666
2025-09-29,BB1000,West,374.6648441666667,892.5,714.0,553.1648441666666
2025-09-29,BB250,Central,163.82720958333334,371.875,297.5,238.20220958333334
2025-09-29,BB250,East,171.45264083333333,346.5833333333333,277.26666666666665,240.76930749999997
2025-09-29,BB250,North,178.51090958333333,376.3333333333333,301.06666666666666,253.77757624999998
2025-09-29,BB250,South,200.72632958333332,506.7916666666667,405.4333333333334,302.0846629166666
2025-09-29,BB250,West,211.8639425,505.125,404.1,312.8889425
2025-09-29,BB500,Central,237.69271916666668,526.5833333333334,421.2666666666667,343.0093858333334
2025-09-29,BB500,East,249.96184416666665,505.875,404.70000000000005,351.1368441666666
2025-09-29,BB500,North,267.58021583333334,560.25,448.20000000000005,379.6302158333333
2025-09-29,BB500,South,279.02919583333335,718.875,575.1,422.8041958333333
2025-09-29,BB500,West,290.56735625,696.4583333333334,557.1666666666667,429.8590229166666
2025-09-29,EN250,Central,105.24499708333333,228.625,182.9,150.9699970833333
2025-09-29,EN250,East,104.92876791666666,206.91666666666666,165.53333333333333,146.31210124999998
2025-09-29,EN250,North,115.219225,232.625,186.10000000000002,161.74422499999997
2025-09-29,EN250,South,131.94359791666668,319.375,255.5,195.8185979166667
2025-09-29,EN250,West,128.79216833333334,308.1666666666667,246.53333333333336,190.42550166666666
2025-09-29,EN500,Central,75.50302333333333,163.375,130.70000000000002,108.1780233333333
